Device_ID,device_age_months,battery_capacity_mah,avg_screen_on_hours_per_day,avg_charging_cycles_per_week,avg_battery_temp_celsius,fast_charging_usage_percent,overnight_charging_freq_per_week,gaming_hours_per_week,video_streaming_hours_per_week,background_app_usage_level,signal_strength_avg,charging_habit_score,usage_intensity_score,thermal_stress_index
a3441724-96bd-4e9c-84b1-e7bfc3c9aaad,7,4000,4.6,7.9,31.3,66.2,1,2.8,8.3,High,Good,8,10,2.85
6877f410-0783-4311-8351-962f36bb007d,44,5000,5.8,8.8,32.5,60,6,5.4,1.1,Low,Good,5,10,3.32
fe92857e-b7f5-4d7d-b8a8-64e1081fc85e,21,4000,7.4,11.5,34,51.3,2,1.2,8.7,Medium,Good,7,10,3.35
2364211d-315c-44b9-bc9a-47c4b2b0b116,3,4000,6.3,11.2,32.5,86.1,2,5.3,13,High,Good,7,10,3.31
3365fbf3-6823-40d7-a7a9-74e69da88d12,39,5000,6.7,8.5,32.8,53.7,2,3.3,14.7,Low,Poor,7,10,3.23
60799bfa-87eb-43dd-baed-bef871f448a9,2,4500,2.2,3,32.5,43.3,6,2.7,12.5,Low,Moderate,6,10,3.1
8afecad9-1df6-45d3-920a-41359aa84539,28,4000,9.8,14.7,33.3,62.6,6,2.4,5.2,High,Moderate,5,10,3.29
7988feb5-c710-4511-b854-0001013405e4,40,4000,2.2,3.6,32.7,50.5,2,9.3,7.5,Low,Good,7,10,3.66
854727c8-d91c-4051-83cd-d7cd12e15dfb,28,5000,5.8,7.5,30.5,55.5,5,1.6,2,High,Poor,6,10,2.56
66e2436c-5f40-47dc-99a7-863bd8c69220,33,4500,5.2,8.7,32.1,29.8,0,8.9,13.4,Low,Good,9,10,3.5
21343809-ab1c-4f9f-827e-6d18e8b4545f,33,4500,5.3,6.8,34.5,16.9,1,1,5.5,High,Moderate,9,10,3.45
da6d9d05-fcb1-4e2c-a145-21823e67e57a,27,4500,7.2,9.6,32.1,45,2,1,11.9,Medium,Good,7,10,2.9
2952e570-5ed1-493b-939a-5db0940aff2f,12,5000,4.1,5.9,34.9,71.1,6,8.1,12.2,Medium,Moderate,5,10,4.08
282e050d-c387-4f23-bc0e-39a79cd1c27e,14,3000,4.6,8.8,30.3,41.9,7,4.4,5.6,High,Moderate,5,10,2.73
8e81c380-c588-4b6c-a8db-897b0078f576,22,3000,3.2,7.4,26.6,28.4,1,2.6,11.4,High,Moderate,8,10,1.73
69a88d97-f473-48ae-928f-ae620fc2ef06,43,4000,7.7,12.1,31.7,53,6,2.1,19.1,Medium,Good,5,10,2.87
5cad626d-f677-456c-abea-6aae47894414,25,4000,6,8.8,28.7,70.1,7,7.4,8.2,Medium,Moderate,5,10,2.58
fd04e28f-7a5c-4a5a-8233-e9b668426f49,3,4000,6.8,10.3,31,41.8,1,5.2,15.4,Medium,Poor,8,10,2.95
67e880d6-b67d-4b28-8402-04776ae8a12b,25,3000,7.1,11,33.8,95,6,1.6,11.3,Medium,Good,5,10,3.34
908941ab-df1e-4a99-a830-6786c825f5c8,39,5000,9.5,15.7,31.7,39.4,3,1.6,11.5,Low,Good,6,10,2.86
38c61072-3e67-457a-b094-6f52685fd06e,8,4000,9.1,12.5,30.4,80,7,7.9,9.5,Medium,Good,4,10,3.03
1ef48060-c438-4d23-8196-ede69fd79a89,4,5000,6.1,10.4,34.8,40.5,6,1.4,14.7,Medium,Good,6,10,3.57
1abca452-4520-4d11-a4c6-e150de42145d,31,4000,5.8,7.3,30.8,55.3,0,1.6,9.2,Low,Good,8,10,2.64
fa45347c-429a-4cd6-adb5-fdbde41f71ef,19,5000,4.4,6.2,32.3,66.4,6,7.8,13,Low,Good,6,10,3.45
587bab00-fd56-4853-88f6-6d6061795a94,10,5000,7,10.5,34.2,70.8,3,3,14.7,Low,Good,6,10,3.53
9615fdf8-b289-46de-a583-80ccd771f618,14,3000,6.9,10.8,31.9,62.9,4,2,15.1,Medium,Good,5,10,2.93
59f145d4-d6db-4895-801e-682dc0c1f442,31,5000,4,6.1,33,39.2,4,5.1,12.8,High,Good,7,10,3.42
80b6734b-b5aa-4091-8e3a-1736ebe6cffc,27,4500,6.9,10.6,34.7,48.4,5,4.5,13.8,Medium,Good,6,10,3.77
291fef2e-01fe-4636-af7b-8800a862fd81,21,3000,7.5,11.3,29.4,36.5,4,3.3,10.1,High,Good,6,10,2.45
41f42c68-e3e7-4800-8501-4ffdd1307d5d,40,4000,3.3,3.4,26,92.1,7,0.9,7.9,Low,Poor,4,10,1.46
fb5e52e7-5ea3-4bb2-b4b8-2ef020a913b2,16,3000,5.9,9.4,34.7,25,3,4.4,11.6,Low,Good,7,10,3.76
eb58f6b3-2212-46b0-b041-bcb320895ed6,25,4500,5.4,8.9,30.7,36.2,1,5.6,11.7,Low,Moderate,8,10,2.93
8e9e2edc-8a89-4beb-ab52-29bd1ad70528,43,4500,5.5,9.6,30.8,46.6,7,4.3,11.7,Medium,Moderate,5,10,2.84
7cab7be6-2b92-4a70-bd7b-34c2225b54cd,6,5000,3.6,7.2,26.8,94.4,7,2.8,15.6,High,Moderate,4,10,1.81
aec19ec5-102e-47b0-987f-23e6d536e013,41,4500,1.8,3.2,31.2,60.1,7,5.5,10.2,Medium,Moderate,4,10,3.03
a6ccb29d-de51-4b1c-ac99-4d699c8679ce,25,4500,4,7.4,28.9,16.9,5,3.1,3.2,Medium,Good,7,10,2.31
b2f01ee1-c62f-46a7-ab5c-e91fbc9b0dfb,24,4500,3.7,5.6,28.8,55.6,4,1.4,0,Low,Moderate,7,10,2.15
23c16f80-cf4e-4e25-8e08-1624a9ab8b53,9,4500,6.2,7.9,30,64.8,5,2.3,10.9,Low,Moderate,6,10,2.49
fd00d0ae-0fae-446b-a712-252a491584a4,44,4000,6.2,10.3,33,18.3,4,3.6,15.1,Low,Moderate,7,10,3.29
87d3a62d-497d-4362-a7b8-c5c0d38db0f0,18,4000,6.1,9.9,31.3,87.1,3,6.6,9,Low,Moderate,5,10,3.12
432032f1-ae3d-45b5-8461-7211f9777bc1,10,3000,2.7,4.1,31.7,49.2,6,7.7,19.4,Low,Good,6,10,3.3
b37544e1-fa7c-4fe7-86a2-ffc3757d3d24,12,5000,3.3,4.8,24.9,19.4,1,3.5,10.8,Low,Good,8,10,1.41
a2474c2f-f550-45f9-a384-bc8d13c4b447,7,4000,4.3,6.9,35.3,33.1,4,3.9,22,Medium,Good,7,10,3.86
57ced523-8d11-48a8-8452-d6eec3d57620,39,4500,5.5,8,33.6,70.8,0,2.4,9.6,Medium,Good,8,10,3.37
a53c3c8c-18c3-491f-9980-61e1859325df,3,5000,4.8,7.7,31.6,78.3,7,0.7,17.9,High,Poor,5,10,2.75
4430d947-2d44-40da-90e5-e83bac71e040,46,4000,6.1,8.3,30.1,70,4,1.5,8,Medium,Good,5,10,2.46
70e3daaf-bd3c-4e30-b2dd-8622094f5a66,30,3000,7.5,10.4,32.9,82.8,3,3.4,15.4,Low,Good,6,10,3.27
e2b965fe-e714-422a-b8a7-9e210957e6cb,27,4500,3.5,3.9,31,47.5,3,3.7,13,Low,Poor,8,10,2.84
f7d1ae8d-9b26-4b9b-a8cf-efdddf49968f,10,5000,3.6,7.6,28.4,83.4,7,3.4,11.8,High,Good,4,10,2.22
52cc5b34-b9be-48bb-80cb-7accd91cf8c0,42,4000,5.8,8.7,26.5,53.4,0,1.2,11.8,Low,Poor,8,10,1.61
62335a97-44a2-47b0-9c84-7918efab8b9e,0,5000,5.3,9.2,29.6,49.8,6,5,17.1,High,Moderate,5,10,2.61
0a39625f-d5ae-4f36-826c-6dae71e77621,48,4000,7,9.4,28.9,23.2,1,0.4,9.2,High,Good,8,10,2.11
ed92b8af-4f3e-4de7-92e6-0e8f22ec4949,46,3000,5.5,8.1,31.4,78.8,0,6.7,10.6,Low,Poor,8,10,3.18
5e8505b0-34e6-4153-867f-7216d50c3f7a,37,4500,9,14,35.9,43.8,5,5.4,23.7,Medium,Poor,6,10,4.12
b52f20c1-d055-43c2-8528-22103cee5a87,23,3000,2.3,5,28.4,86.6,4,3.2,12.8,Medium,Poor,5,10,2.19
e0825d4f-48cc-4812-9775-9e3c127ae3da,46,4500,7.2,10.2,31.4,72.1,3,1.7,16.3,Medium,Moderate,6,10,2.78
73b8b5da-dbde-4de8-bbd4-42cf406ad087,30,4500,5.9,8.4,35.3,10.5,1,1.6,8.9,High,Poor,9,10,3.69
53895ad5-54f6-4e82-bcce-3ee1cdafa206,40,5000,2.7,3.2,30.6,58.5,7,3.8,7.4,Medium,Good,5,10,2.77
b01f88cf-75a6-4798-9175-1893fe1e6fab,45,4000,1.4,3,30.1,50.8,4,1.6,13.9,High,Moderate,7,10,2.47
4374e336-c7bb-496e-bde7-e9084a77283b,25,3000,3.2,3.9,38.2,50.4,0,9.8,11.2,High,Good,8,10,4.98
6bf57946-f309-4dee-9502-529bf0b380f8,48,3000,7.9,10.4,30.4,14.4,6,9.4,9.1,Low,Good,6,10,3.14
036f32de-724f-4ab3-8be3-3370eed8f95d,4,3000,7.7,11.8,32.1,47.8,5,6.7,1.7,Low,Good,6,10,3.31
edc3a6cf-eaf0-4ae0-8723-641a5ddb5b23,19,5000,5.2,8.5,32.7,54.9,4,9,1.1,Medium,Poor,6,10,3.64
3261e594-1626-4252-876a-5f497fbf1697,40,5000,4.8,6,29.8,39.6,0,9.8,0.4,Low,Good,8,10,3.01
13f7b5ba-3af7-4ceb-a7c9-4b15daee86fd,10,5000,3.8,5,33.2,24.3,6,3.5,11.8,Medium,Good,6,10,3.33
89a704d7-c30f-47db-8816-96265bf113d6,32,4500,5.1,7.6,33.9,15.1,2,4.7,4.7,High,Moderate,8,10,3.59
b81c22ba-a4dc-4f7a-87da-1fb41741e49a,37,3000,4.6,8.5,31.6,76,2,4.5,1.4,Low,Good,7,10,3.05
98bca6b8-c489-4d1a-b421-cc9d2b941f80,26,4500,8.9,10.5,35.9,69.9,3,10,5.7,Medium,Moderate,7,10,4.45
fc0280cd-8a03-4dca-9730-23f384b1f814,33,3000,3,5,29.8,49.2,6,5.1,0.5,Low,Good,6,10,2.68
ea849850-34e7-40e0-b508-36e48a0ad80b,14,3000,6.3,10.1,32.2,58.7,6,5.6,7,Low,Good,5,10,3.26
280166eb-aba8-4d5f-b67d-8de909af5b29,31,4000,9,12.8,31.9,27.7,1,6.4,6.7,High,Moderate,8,10,3.25
d44dd241-9ff0-425e-b9c9-a17a42168a61,20,3000,7,10.2,29.6,65.6,3,2.1,12.5,Low,Moderate,6,10,2.4
3a011650-3719-427c-a323-efeaac5a2a74,45,5000,3.3,5.2,33.8,24.1,7,4,10.8,Medium,Good,6,10,3.52
eecc0b97-a881-492c-bd90-59acd1af20c9,4,5000,2.4,3.6,26.9,54.6,4,7.1,7.6,Low,Good,7,10,2.14
ee3f4d39-dd35-4524-a6ab-277d2d39a43b,5,5000,6,10.8,35,72.5,5,8.1,13.3,High,Moderate,6,10,4.12
6151ce65-65ab-4e77-bf3b-e470df69e7eb,37,4000,5.8,8.8,32.4,68.7,2,6.1,3.8,High,Good,7,10,3.36
d53860af-04cf-412a-884d-d11d315c7f39,21,4000,8,12.8,36,95.4,3,2.2,7.6,High,Moderate,7,10,3.9
9da84b8c-ba9b-450a-a090-2e41df4d5dde,17,4500,6.6,10.3,33,59.6,0,1.5,6.1,Medium,Good,8,10,3.15
a54a3a19-35a3-4479-b721-a3fb68cbf70c,13,3000,4.5,7.5,31.1,79.7,1,2.5,9.7,High,Good,7,10,2.78
306ed939-9768-4959-8b7b-4a7e8a891469,9,3000,4.4,5.8,33.5,35,2,6.6,0,High,Good,8,10,3.64
60db97e1-d6be-455e-a3a4-09534ceadbd1,45,5000,2.9,4.5,26.8,68.3,1,0.5,21.4,Medium,Good,7,10,1.63
87cd7831-8df0-43b4-a434-4312554e5c3e,12,5000,5.8,8.6,28.7,92.8,1,1,11.8,Medium,Good,6,10,2.11
1d816639-3a39-4c58-a833-9184a237c7b2,30,5000,2.7,3.3,28.8,57.4,2,1.2,11.9,Medium,Moderate,8,10,2.15
8b51155c-d960-4198-9fd5-58c4de8cdd91,29,5000,7.3,11.9,33.6,48.6,0,5.4,0,Medium,Good,9,10,3.58
ecaece36-b37d-4884-b3d5-ec529e7d177a,2,5000,6.7,8,29.9,49.5,6,3.5,11.1,Medium,Moderate,5,10,2.56
a808eaaf-db9f-4340-83db-7121b96a8309,29,5000,6.6,11.3,27.9,62.9,7,0.4,8.9,Low,Moderate,5,10,1.87
20d3aa26-2351-45b1-aed8-8f1625ff6543,5,3000,2.9,3,30.2,55.4,6,11.1,15.6,High,Poor,7,10,3.21
f190e4d4-d832-4182-9258-c11e2596735b,28,4000,5.2,7.6,27.5,22.5,5,4,8.6,Medium,Good,7,10,2.05
7cb14f36-1ff9-4346-b0ad-26263be47433,7,5000,4.7,8,32.2,54.4,0,4,8.2,High,Good,8,10,3.14
e213c79d-0f4b-4bb7-aa7d-cf1b170c780b,43,3000,5.7,7.4,32,81.5,6,15.8,9.7,Low,Good,5,10,3.99
c7126558-55d0-44f7-ac32-a8fe5872309f,44,5000,6.6,10.3,30.5,66.2,7,2.1,16.9,Low,Good,4,10,2.62
72fd2248-2455-4df3-a113-8cfbb23ee8bb,42,4500,4.5,7,28.3,81.1,0,10.6,2.1,Medium,Good,7,10,2.73
83da1d27-6524-4051-9e7a-58f2bb1092e3,43,4500,4.5,7.1,35.2,36.7,1,5.4,1.3,High,Good,8,10,3.94
8ca213c2-8e1a-4841-8bdb-16f7c5d3e492,32,3000,6.9,9.9,32.6,50.6,6,10.4,0,High,Good,5,10,3.72
8842369c-cc44-4b1a-9e35-d202a91aa1d5,16,4000,3.2,4.4,31.2,55.8,0,1.7,15.4,Low,Good,8,10,2.75
48a1a85b-108a-4a81-899a-d5f7aabf3279,47,4500,4,4.4,27.8,59.1,4,4.2,14.8,Low,Good,7,10,2.12
0368c9b9-5640-4183-9e98-59f04e344590,10,4500,5.5,8.2,31.3,76.9,5,8.3,4,Low,Good,5,10,3.25
5c374955-254e-4332-9ff0-118c3b20265c,12,4000,7.3,11.9,34.9,70.3,4,3.9,2.9,Medium,Poor,6,10,3.78
b90baaf8-2e9d-445f-89ae-e02c91b65e4c,10,4500,3.6,4.9,29.9,97.1,0,2.4,14.8,Medium,Good,8,10,2.48
0f20ba61-c9e7-44ce-9667-477ac8b416f4,30,5000,9.1,13.2,31.1,81.9,7,5,2.8,Low,Moderate,5,10,2.97
6140dcb6-23f3-4afd-be94-8b8da161eeae,27,4000,2.8,5.8,30.4,26.9,0,2.9,8.6,High,Good,10,10,2.64
a12bc3a0-cee9-46e5-9196-72545f61004e,43,4500,8.6,12.7,32.3,38.3,2,3,7.3,Medium,Good,6,10,3.09
4d2d4920-32dc-40b5-bd76-f2577d4c56db,5,4000,7.9,12.2,32.7,10.5,7,2.4,26.3,High,Moderate,5,10,3.15
6dc34b66-a725-4119-b5ab-d833d904ae5d,40,5000,2.6,4.5,33.2,31.5,7,2.1,9.2,Low,Good,5,10,3.24
1165049a-004d-48fa-bc32-eb577571fcb9,15,4500,2.2,3.2,32,27.8,2,7.8,16.4,Medium,Good,7,10,3.39
5c10c1d9-74c1-41ce-9f2a-df831abacccf,3,3000,6.9,11.1,32.5,59.7,3,0.2,12.3,Low,Good,7,10,2.93
6f508c84-9143-41fb-9a6e-6451cf227276,34,4500,4.7,8.1,30.4,23.4,1,2.7,7.6,Medium,Good,9,10,2.63
be3b80d1-fc69-4a60-ae9e-4762cbb53858,47,4500,3.5,6.1,31.4,41.9,1,1.3,7.1,High,Moderate,8,10,2.75
c8c842b2-afc6-4d52-a75d-99345a7743ad,25,5000,9.1,14.7,33.5,23.4,2,2,10.4,Low,Good,6,10,3.3
c778e23c-519d-46fa-85b4-6e61d036ec72,11,3000,3.1,3,28.5,61.2,4,5,10.4,High,Moderate,7,10,2.36
14615d1f-818d-48d6-a263-9475e0c7c560,10,3000,4,4.9,32.7,46.6,3,4,7.5,High,Good,6,10,3.27
59453df6-a984-455a-9e0b-02d82ac9bcb7,36,3000,4.3,5.9,31.8,38,2,5.2,12.8,High,Good,8,10,3.14
1e6bb7e1-9d21-46a0-8f5d-82105d7f92b7,24,5000,1,3,25.6,40.7,7,2,10.2,Medium,Poor,5,10,1.46
9a53f2fc-ce31-485a-a716-b2bc4e7f8a43,17,5000,5.7,7.8,29.6,52.3,5,1.3,6.5,High,Good,5,10,2.34
6f634c86-4145-4d1c-9302-2a93cd44caaa,18,5000,3.7,6.4,29.1,89.6,5,1.4,8.2,High,Moderate,5,10,2.23
43da8759-2355-4c78-ae05-e5015f2d1fa6,22,5000,7.1,10.8,33.8,64.1,6,0.8,12.5,Medium,Moderate,5,10,3.28
8e20c493-9973-42a8-837a-1348671e1b2e,37,5000,7.4,10.9,31.6,88.3,3,1.9,4.7,Low,Moderate,5,10,2.85
2a27773c-e4dd-4346-99a8-e265a7682b35,17,3000,6,8.7,36.4,56,1,2.4,4.7,High,Good,8,10,4
edf3b112-577c-4f3b-872b-827cf20c4a6e,25,4000,6,8.6,32.5,93.3,7,3,3.6,Medium,Good,5,10,3.15
960d033b-8c29-494f-a8c3-cf6e61213372,5,5000,5.8,8.5,35.6,34.9,5,1.5,8.2,Low,Moderate,6,10,3.75
f6f96c0a-8041-4780-828d-8810befac5e6,3,4000,4.1,7.5,30.2,59.1,1,8.3,8.8,Medium,Good,7,10,3
9ffff3fd-4296-4fd7-9ace-2036f13ec2bc,43,4500,4.3,4.6,32,31.2,5,6.5,4.4,Medium,Moderate,7,10,3.28
a1eeac0f-3544-423f-a5c1-b50d581029f2,28,4500,8.1,13.5,33.2,28.6,1,4.5,10,Medium,Good,7,10,3.42
982c3e9b-4a87-4214-8b81-9c5b9cf1c2e3,33,5000,7,12.7,28.4,55.2,4,0.1,10,Low,Good,7,10,1.98
9b6958f9-50bd-49e1-82ed-d22ba8fad538,16,4500,5.9,10.1,31.9,68.6,2,2,14.6,Low,Good,6,10,2.93
3ced23cb-6462-4c65-83ef-d334f3ee28d5,42,4000,6.7,9.1,35.7,20.7,7,1.4,14.5,High,Moderate,5,10,3.77
b9e491c6-d4cc-49db-a007-939cd839bf6c,42,4500,5.4,7.6,29.3,20.1,5,1.5,0,High,Good,7,10,2.29
8b409c2b-ff48-482a-9472-d59d27450458,15,4500,5.9,9.8,30.5,37.1,5,4.1,11.4,High,Good,6,10,2.77
19af55d5-f144-4aa8-aa90-3e41268d5dbd,1,4000,6.7,9.8,34.2,79.3,5,1.2,0.1,High,Moderate,5,10,3.4
12ed0b3f-f77e-449e-96c4-0675f8776f66,33,4500,1.4,3,25.7,40.1,6,1.9,12.8,High,Moderate,6,10,1.47
06edaeb2-3ac1-4f6e-9a52-2739a897267b,7,5000,7.3,10.9,34.5,35,3,2.8,12.7,Low,Good,6,10,3.6
f9915347-b3f2-4ece-9480-406f3c1b9034,12,4000,7.2,9.6,29.5,84.1,6,1.5,5,Medium,Moderate,5,10,2.32
a1e89c24-f827-4dc6-be7f-8890e286347d,41,4000,3.9,5.8,31.5,42,2,7.2,11.7,High,Poor,7,10,3.23
d1ed5b02-145f-4cba-b6e1-b5c655d3c00a,7,3000,8,10.8,36.3,72.9,1,11.5,4.8,Medium,Poor,7,10,4.66
2e4c53e9-7be8-4d85-bb77-0cf5c9c8d23d,29,3000,1.1,3,30.2,86.2,7,7.9,9.3,Medium,Moderate,5,10,2.97
cf7c8ef8-16b7-4aed-ae18-8c8d8d65d8f9,31,4000,6.2,8.5,34.4,62.2,1,2.2,10.4,High,Good,7,10,3.52
9e7ae3ea-01d8-41b6-9311-c8b0443e7bc4,35,4000,5.6,8.4,25.9,67.1,2,3.1,8.7,Medium,Moderate,7,10,1.61
11da58ae-9bd9-4670-b731-87e4fee1865a,46,3000,4.9,6.9,33.6,62,0,0.8,13.7,Medium,Moderate,9,10,3.23
74b9fb6a-d72a-4e70-aaad-f84d7107b18a,29,5000,5.5,8.7,32.2,21.7,0,4.5,6.1,Medium,Good,8,10,3.2
c5869ee7-4709-498d-a1a1-759143d0290a,0,4500,6.7,10.8,28.1,86.3,2,0.2,12.5,Medium,Good,6,10,1.91
29117d5e-309b-49bd-90c3-bb98df64f9a3,42,4500,1.9,3.1,31.8,49.1,1,0.7,3.8,Medium,Moderate,8,10,2.82
456b7179-cd91-4f62-b67a-a3e2bfc1bff0,38,4500,7.5,10.6,32.8,39.5,5,4.2,0,Medium,Moderate,5,10,3.3
2f9ea8d4-ffec-4b57-9ddd-fee16cddc39a,16,4000,4.7,6.5,30.8,42.3,7,5.3,1.4,Medium,Good,6,10,2.92
519ad224-f63c-4588-8b9b-4f1623c10c26,19,5000,7.5,13.7,35.1,54.1,3,1.7,5,Medium,Good,6,10,3.65
bf180f07-e483-4df6-a708-b31c03e3e457,23,3000,6.8,11.1,33.1,64.2,0,3.6,13.3,Medium,Good,8,10,3.32
f43128c5-6821-47f9-bfbc-89b8898df672,21,5000,4.6,6.8,32.3,74.4,5,8,12.7,Medium,Good,6,10,3.47
b0f5786b-b49d-4704-b204-a4509550d608,28,5000,5.3,7.4,32.5,69.9,6,0.8,8.9,Low,Good,5,10,2.97
81dea23a-5fbb-48dd-9817-aa2f85f3ccf6,21,4500,5.5,6.7,32,41.6,5,10.8,0,Low,Moderate,6,10,3.62
620f94ed-9b64-4217-bee9-9c63e567e0a2,43,3000,8.7,14.2,33.9,29.6,5,10.3,19.1,Low,Good,6,10,4.02
0d6b8952-5bba-4418-bcf6-b92300a818b6,8,5000,3.2,4.1,29,70,2,7.1,2.4,Medium,Good,6,10,2.64
8bc5ab56-19e7-4d3d-8265-81e6febc1e59,36,3000,4.6,8,28.2,42.8,4,4.1,11.8,High,Good,7,10,2.22
85b2929e-ced6-4ab9-a636-ccbd4c561c57,9,4000,2.3,4.3,32.3,71.4,2,4.4,8,High,Good,6,10,3.2
cc93987f-aae1-4ddc-9f75-b6f4c4034f83,35,4500,5.7,10,33.9,51.1,1,2,12,Low,Good,8,10,3.4
62e55d46-4bd5-4263-b9c3-25b7be588df1,36,3000,4.3,7.1,31.4,76.1,6,1.3,16.6,Medium,Good,6,10,2.75
19704f2c-3425-4d4a-8dd5-57aff423ef14,27,4000,4.5,6.5,28.1,16.6,7,4.5,10.9,High,Moderate,5,10,2.23
26385e9e-993c-49c0-912c-fd1e54313da8,27,4000,8.5,12.7,32.3,34.5,7,9.6,13.5,High,Moderate,6,10,3.6
74f23f24-ca98-4ff6-b04c-16e0fb6f0193,41,4000,3.9,5.8,26.5,18.8,7,4.5,25.4,Medium,Good,5,10,1.85
99f36834-a617-41e9-bb18-7fe708e14271,42,5000,5.2,7.5,33,64.4,7,0.8,15.1,Medium,Good,6,10,3.09
f7b349bb-077a-4ba3-8b72-e8b869567fac,20,5000,4.6,5.3,32.4,9.8,2,6.1,1.9,Low,Good,9,10,3.35
43a67cec-b1f0-4063-b228-0d180c8e8d83,23,4500,4.7,4.9,35.6,18.4,0,0.3,0,Medium,Good,8,10,3.67
23905df7-19d1-435b-9a3a-b5c24cca9ec4,41,4500,11,17.3,34.4,38.2,0,5.6,12.7,Low,Good,8,10,3.79
5ace9851-fd86-4272-bfc8-c4f0cab8a6fe,39,4000,2,3,32.1,73.6,7,11.5,7.7,Medium,Moderate,6,10,3.7
37b87371-6152-4b29-8774-9b62f4ff278b,1,4500,6.8,11.1,32.1,44.1,5,8.1,14,Medium,Good,6,10,3.43
a8ef021f-0da1-4e2a-b470-369d1a2b6d01,7,5000,10.4,15.2,32.2,73.8,2,3.7,0,High,Poor,7,10,3.11
4874ef76-eacf-4830-b0cf-7204db9aa3fd,47,4500,7.7,11.5,32.3,51.5,5,3.7,15.8,Medium,Good,6,10,3.16
db4b5a13-d69f-45d4-9d8a-aaf61081f705,26,3000,5.6,9.3,34,36.4,3,12.2,9.5,Low,Moderate,7,10,4.19
ec2560b3-2b6f-4f8a-b8f6-dab4a68f8692,21,5000,3.2,6.3,27,59.7,2,1.4,20.4,Medium,Moderate,7,10,1.74
f2dc0652-6ceb-4c7c-9f81-08d0b01c2219,36,4000,8.1,11.8,33.9,41.3,3,12.7,10,Low,Poor,7,10,4.2
c867aa2d-7e24-46e5-9b1e-df9c458d4125,26,4000,7.4,10.1,31.8,30.3,6,2.6,12.7,High,Good,6,10,2.96
785eb401-1d6f-41db-a29f-5ddc7d41e21d,28,4500,2.4,4.9,32.7,55.6,7,15,8.1,High,Moderate,6,10,4.1
e8083214-aca4-4b99-80b0-27fc7ef46c39,2,5000,4.9,7,29.4,76.9,0,0.4,7.7,Low,Good,7,10,2.22
d9f1f2bb-5f0f-44f6-b8d0-9297ac3f410a,43,4000,3.1,4.1,25.5,37.3,6,1.7,11.5,Low,Good,6,10,1.41
80b063be-38e0-4066-97d2-043b6ac0b279,12,4000,1,3,29.6,36,4,1.9,8.5,High,Good,7,10,2.37
ef9d3a88-0855-4a5f-a9db-c60c07b1541c,44,5000,3,3.8,31.7,77.1,3,7.6,7,Medium,Good,6,10,3.29
a7fd09a4-5cc1-4ec4-be4d-0c29e176f3ab,9,5000,5.7,9.3,32.2,28.7,2,4.6,11.8,Medium,Poor,8,10,3.18
de9418f0-cb09-45d7-9a7c-7f84ae2ef650,35,4000,6.7,8.7,31.5,57.1,1,2.3,7.1,Medium,Good,7,10,2.86
fc923a4e-de91-4d2c-aef1-3a0edf1d7db2,8,4500,4.9,7.4,34.4,61.8,1,3.6,12,Medium,Good,7,10,3.64
d6b1e13b-9bca-43e4-8771-91f0cdb00655,26,4500,8.2,12.6,35.1,76.5,2,12.1,2.1,Medium,Moderate,7,10,4.43
8b89d7e5-9122-4f50-8d08-abe94cdfcbbb,33,4500,7.6,10.7,35.4,55.8,0,2.3,10,Low,Good,7,10,3.77
894d9751-a33c-47f0-ae33-474e016f2eb5,0,3000,5.2,9.5,36.5,39.2,7,4.6,9,Low,Good,6,10,4.19
58bdf273-4736-459e-a80f-92dcd6312791,31,5000,5,8.4,35.9,52.2,0,6.8,0,Medium,Good,8,10,4.22
5d9baa03-8ef4-47fa-9a4d-481a1a1a3ca0,24,4000,6.3,8.9,29.2,46.4,0,7.4,3.9,High,Good,9,10,2.71
b1c67527-d5ab-461c-8996-6736bcc6b027,28,3000,5.5,8.1,30.4,47.8,2,7.7,0,High,Good,7,10,3
ca9694da-e228-4efa-83e4-36c849a05ad1,6,4500,2.6,4.9,28.5,35.2,1,5.2,10.5,Medium,Moderate,8,10,2.37
c51e96cc-8e91-45a2-aa7f-514da75fcd40,48,3000,4.9,7.4,31.8,72.4,7,2.8,6,Medium,Moderate,5,10,2.95
954da598-d2e6-4432-988a-daec111a95fb,2,4000,6.8,11.6,36.8,66.7,4,1.2,8.4,Low,Good,6,10,4.01
cca9cade-dd23-466b-bf22-0865a1c8c7d2,19,4000,8.1,12.8,34.1,5.3,1,1.3,16.7,High,Poor,8,10,3.39
9f2f200e-1ddb-4fee-9555-9cd31d36f4a2,19,5000,7.4,11.4,31.2,60.5,0,7.1,10,Medium,Good,8,10,3.15
3d2bcea5-f482-4114-8d37-8787bcbc8e1c,29,4500,6.2,9.5,30.9,83.7,2,2.9,11.5,Low,Good,7,10,2.77
1d1976d3-7890-41fe-bbe4-c99e8b40dbbc,34,4500,8.4,15.8,32.1,17.6,2,4.7,7.6,Low,Good,8,10,3.16
9a454cbf-74af-4499-a942-53b83c177f23,34,3000,6.3,8.5,29.3,95.3,4,3,6.3,Medium,Moderate,6,10,2.39
ec7a91e0-17f0-4787-a454-94b8141491e6,48,4500,5.3,6.9,30.9,88.1,1,6.1,2.8,Medium,Moderate,7,10,3.01
f20948cd-7734-4ff7-92fb-5f14ce63edce,38,3000,8.5,12.4,30.3,74.6,0,7.3,13.6,Low,Good,7,10,2.95
